outer_fold,outer_test_subject,alpha,global_client_id,class_index,activity_name,windows
5,108,1.0,subject105_client3,9,vacuum cleaning,19
5,108,1.0,subject105_client3,10,ironing,89
5,108,1.0,subject105_client3,11,rope jumping,11
5,108,1.0,subject106_client0,0,lying,45
5,108,1.0,subject106_client0,1,sitting,70
5,108,1.0,subject106_client0,2,standing,33
5,108,1.0,subject106_client0,3,walking,53
5,108,1.0,subject106_client0,4,running,57
5,108,1.0,subject106_client0,5,cycling,44
5,108,1.0,subject106_client0,6,Nordic walking,100
5,108,1.0,subject106_client0,7,ascending stairs,10
5,108,1.0,subject106_client0,8,descending stairs,1
5,108,1.0,subject106_client0,9,vacuum cleaning,38
5,108,1.0,subject106_client0,10,ironing,142
5,108,1.0,subject106_client0,11,rope jumping,0
5,108,1.0,subject106_client1,0,lying,67
5,108,1.0,subject106_client1,1,sitting,8
5,108,1.0,subject106_client1,2,standing,8
5,108,1.0,subject106_client1,3,walking,3
5,108,1.0,subject106_client1,4,running,57
5,108,1.0,subject106_client1,5,cycling,19
5,108,1.0,subject106_client1,6,Nordic walking,13
5,108,1.0,subject106_client1,7,ascending stairs,13
5,108,1.0,subject106_client1,8,descending stairs,31
5,108,1.0,subject106_client1,9,vacuum cleaning,22
5,108,1.0,subject106_client1,10,ironing,16
5,108,1.0,subject106_client1,11,rope jumping,0
5,108,1.0,subject106_client2,0,lying,64
5,108,1.0,subject106_client2,1,sitting,87
5,108,1.0,subject106_client2,2,standing,38
5,108,1.0,subject106_client2,3,walking,81
5,108,1.0,subject106_client2,4,running,11
5,108,1.0,subject106_client2,5,cycling,68
5,108,1.0,subject106_client2,6,Nordic walking,81
5,108,1.0,subject106_client2,7,ascending stairs,31
5,108,1.0,subject106_client2,8,descending stairs,3
5,108,1.0,subject106_client2,9,vacuum cleaning,92
5,108,1.0,subject106_client2,10,ironing,87
5,108,1.0,subject106_client2,11,rope jumping,1
5,108,1.0,subject106_client3,0,lying,2
5,108,1.0,subject106_client3,1,sitting,11
5,108,1.0,subject106_client3,2,standing,107
5,108,1.0,subject106_client3,3,walking,59
5,108,1.0,subject106_client3,4,running,49
5,108,1.0,subject106_client3,5,cycling,25
5,108,1.0,subject106_client3,6,Nordic walking,10
5,108,1.0,subject106_client3,7,ascending stairs,44
5,108,1.0,subject106_client3,8,descending stairs,47
5,108,1.0,subject106_client3,9,vacuum cleaning,8
5,108,1.0,subject106_client3,10,ironing,44
5,108,1.0,subject106_client3,11,rope jumping,0
5,108,1.0,subject107_client0,0,lying,5
5,108,1.0,subject107_client0,1,sitting,51
5,108,1.0,subject107_client0,2,standing,38
5,108,1.0,subject107_client0,3,walking,7
5,108,1.0,subject107_client0,4,running,4
5,108,1.0,subject107_client0,5,cycling,1
5,108,1.0,subject107_client0,6,Nordic walking,20
5,108,1.0,subject107_client0,7,ascending stairs,19
5,108,1.0,subject107_client0,8,descending stairs,62
5,108,1.0,subject107_client0,9,vacuum cleaning,0
5,108,1.0,subject107_client0,10,ironing,47
5,108,1.0,subject107_client0,11,rope jumping,0
5,108,1.0,subject107_client1,0,lying,56
5,108,1.0,subject107_client1,1,sitting,10
5,108,1.0,subject107_client1,2,standing,22
5,108,1.0,subject107_client1,3,walking,142
5,108,1.0,subject107_client1,4,running,8
5,108,1.0,subject107_client1,5,cycling,9
5,108,1.0,subject107_client1,6,Nordic walking,39
5,108,1.0,subject107_client1,7,ascending stairs,2
5,108,1.0,subject107_client1,8,descending stairs,1
5,108,1.0,subject107_client1,9,vacuum cleaning,35
5,108,1.0,subject107_client1,10,ironing,93
5,108,1.0,subject107_client1,11,rope jumping,0
5,108,1.0,subject107_client2,0,lying,4
5,108,1.0,subject107_client2,1,sitting,14
5,108,1.0,subject107_client2,2,standing,125
5,108,1.0,subject107_client2,3,walking,91
5,108,1.0,subject107_client2,4,running,7
5,108,1.0,subject107_client2,5,cycling,7
5,108,1.0,subject107_client2,6,Nordic walking,107
5,108,1.0,subject107_client2,7,ascending stairs,21
5,108,1.0,subject107_client2,8,descending stairs,9
5,108,1.0,subject107_client2,9,vacuum cleaning,43
5,108,1.0,subject107_client2,10,ironing,39
5,108,1.0,subject107_client2,11,rope jumping,0
5,108,1.0,subject107_client3,0,lying,131
5,108,1.0,subject107_client3,1,sitting,16
5,108,1.0,subject107_client3,2,standing,12
5,108,1.0,subject107_client3,3,walking,19
5,108,1.0,subject107_client3,4,running,5
5,108,1.0,subject107_client3,5,cycling,156
5,108,1.0,subject107_client3,6,Nordic walking,54
5,108,1.0,subject107_client3,7,ascending stairs,90
5,108,1.0,subject107_client3,8,descending stairs,13
5,108,1.0,subject107_client3,9,vacuum cleaning,87
5,108,1.0,subject107_client3,10,ironing,47
5,108,1.0,subject107_client3,11,rope jumping,0
5,108,0.1,subject101_client0,0,lying,0
5,108,0.1,subject101_client0,1,sitting,29
5,108,0.1,subject101_client0,2,standing,0
5,108,0.1,subject101_client0,3,walking,109
5,108,0.1,subject101_client0,4,running,157
5,108,0.1,subject101_client0,5,cycling,0
5,108,0.1,subject101_client0,6,Nordic walking,115
5,108,0.1,subject101_client0,7,ascending stairs,0
5,108,0.1,subject101_client0,8,descending stairs,0
5,108,0.1,subject101_client0,9,vacuum cleaning,9
5,108,0.1,subject101_client0,10,ironing,4
5,108,0.1,subject101_client0,11,rope jumping,4
5,108,0.1,subject101_client1,0,lying,0
5,108,0.1,subject101_client1,1,sitting,149
5,108,0.1,subject101_client1,2,standing,0
5,108,0.1,subject101_client1,3,walking,0
5,108,0.1,subject101_client1,4,running,5
5,108,0.1,subject101_client1,5,cycling,141
5,108,0.1,subject101_client1,6,Nordic walking,0
5,108,0.1,subject101_client1,7,ascending stairs,121
5,108,0.1,subject101_client1,8,descending stairs,77
5,108,0.1,subject101_client1,9,vacuum cleaning,119
5,108,0.1,subject101_client1,10,ironing,3
5,108,0.1,subject101_client1,11,rope jumping,45
5,108,0.1,subject101_client2,0,lying,3
5,108,0.1,subject101_client2,1,sitting,0
5,108,0.1,subject101_client2,2,standing,168
5,108,0.1,subject101_client2,3,walking,0
5,108,0.1,subject101_client2,4,running,0
5,108,0.1,subject101_client2,5,cycling,0
5,108,0.1,subject101_client2,6,Nordic walking,41
5,108,0.1,subject101_client2,7,ascending stairs,0
5,108,0.1,subject101_client2,8,descending stairs,0
5,108,0.1,subject101_client2,9,vacuum cleaning,48
5,108,0.1,subject101_client2,10,ironing,155
5,108,0.1,subject101_client2,11,rope jumping,15
5,108,0.1,subject101_client3,0,lying,207
5,108,0.1,subject101_client3,1,sitting,2
5,108,0.1,subject101_client3,2,standing,0
5,108,0.1,subject101_client3,3,walking,62
5,108,0.1,subject101_client3,4,running,1
5,108,0.1,subject101_client3,5,cycling,40
5,108,0.1,subject101_client3,6,Nordic walking,0
5,108,0.1,subject101_client3,7,ascending stairs,0
5,108,0.1,subject101_client3,8,descending stairs,35
5,108,0.1,subject101_client3,9,vacuum cleaning,0
5,108,0.1,subject101_client3,10,ironing,18
5,108,0.1,subject101_client3,11,rope jumping,32
5,108,0.1,subject102_client0,0,lying,0
5,108,0.1,subject102_client0,1,sitting,0
5,108,0.1,subject102_client0,2,standing,0
5,108,0.1,subject102_client0,3,walking,22
5,108,0.1,subject102_client0,4,running,0
5,108,0.1,subject102_client0,5,cycling,1
5,108,0.1,subject102_client0,6,Nordic walking,1
5,108,0.1,subject102_client0,7,ascending stairs,0
5,108,0.1,subject102_client0,8,descending stairs,0
5,108,0.1,subject102_client0,9,vacuum cleaning,0
5,108,0.1,subject102_client0,10,ironing,9
5,108,0.1,subject102_client0,11,rope jumping,98
5,108,0.1,subject102_client1,0,lying,0
5,108,0.1,subject102_client1,1,sitting,0
5,108,0.1,subject102_client1,2,standing,177
5,108,0.1,subject102_client1,3,walking,0
5,108,0.1,subject102_client1,4,running,4
5,108,0.1,subject102_client1,5,cycling,143
5,108,0.1,subject102_client1,6,Nordic walking,0
5,108,0.1,subject102_client1,7,ascending stairs,13
5,108,0.1,subject102_client1,8,descending stairs,115
5,108,0.1,subject102_client1,9,vacuum cleaning,157
5,108,0.1,subject102_client1,10,ironing,191
5,108,0.1,subject102_client1,11,rope jumping,0
5,108,0.1,subject102_client2,0,lying,154
5,108,0.1,subject102_client2,1,sitting,0
5,108,0.1,subject102_client2,2,standing,3
5,108,0.1,subject102_client2,3,walking,228
5,108,0.1,subject102_client2,4,running,0
5,108,0.1,subject102_client2,5,cycling,0
5,108,0.1,subject102_client2,6,Nordic walking,121
5,108,0.1,subject102_client2,7,ascending stairs,119
5,108,0.1,subject102_client2,8,descending stairs,0
5,108,0.1,subject102_client2,9,vacuum cleaning,2
5,108,0.1,subject102_client2,10,ironing,22
5,108,0.1,subject102_client2,11,rope jumping,3
5,108,0.1,subject102_client3,0,lying,27
5,108,0.1,subject102_client3,1,sitting,173
5,108,0.1,subject102_client3,2,standing,15
5,108,0.1,subject102_client3,3,walking,1
5,108,0.1,subject102_client3,4,running,66
5,108,0.1,subject102_client3,5,cycling,49
5,108,0.1,subject102_client3,6,Nordic walking,107
5,108,0.1,subject102_client3,7,ascending stairs,0
5,108,0.1,subject102_client3,8,descending stairs,0
5,108,0.1,subject102_client3,9,vacuum cleaning,0
5,108,0.1,subject102_client3,10,ironing,0
5,108,0.1,subject102_client3,11,rope jumping,0
5,108,0.1,subject103_client0,0,lying,0
5,108,0.1,subject103_client0,1,sitting,0
5,108,0.1,subject103_client0,2,standing,0
5,108,0.1,subject103_client0,3,walking,129
5,108,0.1,subject103_client0,4,running,0
5,108,0.1,subject103_client0,5,cycling,0
5,108,0.1,subject103_client0,6,Nordic walking,0
5,108,0.1,subject103_client0,7,ascending stairs,78
5,108,0.1,subject103_client0,8,descending stairs,0
5,108,0.1,subject103_client0,9,vacuum cleaning,131
5,108,0.1,subject103_client0,10,ironing,216
5,108,0.1,subject103_client0,11,rope jumping,0
5,108,0.1,subject103_client1,0,lying,0
5,108,0.1,subject103_client1,1,sitting,223
5,108,0.1,subject103_client1,2,standing,0
5,108,0.1,subject103_client1,3,walking,49
5,108,0.1,subject103_client1,4,running,0
5,108,0.1,subject103_client1,5,cycling,0
5,108,0.1,subject103_client1,6,Nordic walking,0
5,108,0.1,subject103_client1,7,ascending stairs,0
5,108,0.1,subject103_client1,8,descending stairs,0
5,108,0.1,subject103_client1,9,vacuum cleaning,23
5,108,0.1,subject103_client1,10,ironing,0
5,108,0.1,subject103_client1,11,rope jumping,0
5,108,0.1,subject103_client2,0,lying,171
5,108,0.1,subject103_client2,1,sitting,0
5,108,0.1,subject103_client2,2,standing,0
5,108,0.1,subject103_client2,3,walking,18
5,108,0.1,subject103_client2,4,running,0
5,108,0.1,subject103_client2,5,cycling,0
5,108,0.1,subject103_client2,6,Nordic walking,0
5,108,0.1,subject103_client2,7,ascending stairs,0
5,108,0.1,subject103_client2,8,descending stairs,36
5,108,0.1,subject103_client2,9,vacuum cleaning,1
5,108,0.1,subject103_client2,10,ironing,0
5,108,0.1,subject103_client2,11,rope jumping,0
5,108,0.1,subject103_client3,0,lying,0
5,108,0.1,subject103_client3,1,sitting,0
5,108,0.1,subject103_client3,2,standing,159
5,108,0.1,subject103_client3,3,walking,26
5,108,0.1,subject103_client3,4,running,0
5,108,0.1,subject103_client3,5,cycling,0
5,108,0.1,subject103_client3,6,Nordic walking,0
5,108,0.1,subject103_client3,7,ascending stairs,0
5,108,0.1,subject103_client3,8,descending stairs,77
5,108,0.1,subject103_client3,9,vacuum cleaning,0
5,108,0.1,subject103_client3,10,ironing,0
5,108,0.1,subject103_client3,11,rope jumping,0
5,108,0.1,subject104_client0,0,lying,162
5,108,0.1,subject104_client0,1,sitting,80
5,108,0.1,subject104_client0,2,standing,192
5,108,0.1,subject104_client0,3,walking,0
5,108,0.1,subject104_client0,4,running,0
5,108,0.1,subject104_client0,5,cycling,0
5,108,0.1,subject104_client0,6,Nordic walking,211
5,108,0.1,subject104_client0,7,ascending stairs,39
5,108,0.1,subject104_client0,8,descending stairs,0
5,108,0.1,subject104_client0,9,vacuum cleaning,0
5,108,0.1,subject104_client0,10,ironing,194
5,108,0.1,subject104_client0,11,rope jumping,0
5,108,0.1,subject104_client1,0,lying,16
5,108,0.1,subject104_client1,1,sitting,0
5,108,0.1,subject104_client1,2,standing,0
5,108,0.1,subject104_client1,3,walking,248
5,108,0.1,subject104_client1,4,running,0
5,108,0.1,subject104_client1,5,cycling,54
5,108,0.1,subject104_client1,6,Nordic walking,0
5,108,0.1,subject104_client1,7,ascending stairs,0
5,108,0.1,subject104_client1,8,descending stairs,96
5,108,0.1,subject104_client1,9,vacuum cleaning,1
5,108,0.1,subject104_client1,10,ironing,0
5,108,0.1,subject104_client1,11,rope jumping,0
5,108,0.1,subject104_client2,0,lying,0
5,108,0.1,subject104_client2,1,sitting,3
5,108,0.1,subject104_client2,2,standing,0
5,108,0.1,subject104_client2,3,walking,0
5,108,0.1,subject104_client2,4,running,0
5,108,0.1,subject104_client2,5,cycling,0
5,108,0.1,subject104_client2,6,Nordic walking,0
5,108,0.1,subject104_client2,7,ascending stairs,0
5,108,0.1,subject104_client2,8,descending stairs,12
5,108,0.1,subject104_client2,9,vacuum cleaning,153
5,108,0.1,subject104_client2,10,ironing,0
5,108,0.1,subject104_client2,11,rope jumping,0
5,108,0.1,subject104_client3,0,lying,0
5,108,0.1,subject104_client3,1,sitting,113
5,108,0.1,subject104_client3,2,standing,0
5,108,0.1,subject104_client3,3,walking,0
5,108,0.1,subject104_client3,4,running,0
5,108,0.1,subject104_client3,5,cycling,121
5,108,0.1,subject104_client3,6,Nordic walking,2
5,108,0.1,subject104_client3,7,ascending stairs,87
5,108,0.1,subject104_client3,8,descending stairs,0
5,108,0.1,subject104_client3,9,vacuum cleaning,0
5,108,0.1,subject104_client3,10,ironing,0
5,108,0.1,subject104_client3,11,rope jumping,0
5,108,0.1,subject105_client0,0,lying,0
5,108,0.1,subject105_client0,1,sitting,141
5,108,0.1,subject105_client0,2,standing,0
5,108,0.1,subject105_client0,3,walking,88
5,108,0.1,subject105_client0,4,running,0
5,108,0.1,subject105_client0,5,cycling,0
5,108,0.1,subject105_client0,6,Nordic walking,132
5,108,0.1,subject105_client0,7,ascending stairs,0
5,108,0.1,subject105_client0,8,descending stairs,0
5,108,0.1,subject105_client0,9,vacuum cleaning,0
5,108,0.1,subject105_client0,10,ironing,6
5,108,0.1,subject105_client0,11,rope jumping,0
5,108,0.1,subject105_client1,0,lying,0
5,108,0.1,subject105_client1,1,sitting,0
5,108,0.1,subject105_client1,2,standing,0
5,108,0.1,subject105_client1,3,walking,2
5,108,0.1,subject105_client1,4,running,160
5,108,0.1,subject105_client1,5,cycling,0
5,108,0.1,subject105_client1,6,Nordic walking,14
5,108,0.1,subject105_client1,7,ascending stairs,0
5,108,0.1,subject105_client1,8,descending stairs,3
5,108,0.1,subject105_client1,9,vacuum cleaning,0
5,108,0.1,subject105_client1,10,ironing,245
5,108,0.1,subject105_client1,11,rope jumping,0
5,108,0.1,subject105_client2,0,lying,184
5,108,0.1,subject105_client2,1,sitting,66
5,108,0.1,subject105_client2,2,standing,4
5,108,0.1,subject105_client2,3,walking,157
5,108,0.1,subject105_client2,4,running,27
5,108,0.1,subject105_client2,5,cycling,188
5,108,0.1,subject105_client2,6,Nordic walking,0
5,108,0.1,subject105_client2,7,ascending stairs,5
5,108,0.1,subject105_client2,8,descending stairs,0
5,108,0.1,subject105_client2,9,vacuum cleaning,188
5,108,0.1,subject105_client2,10,ironing,1
5,108,0.1,subject105_client2,11,rope jumping,45
5,108,0.1,subject105_client3,0,lying,0
5,108,0.1,subject105_client3,1,sitting,0
5,108,0.1,subject105_client3,2,standing,166
5,108,0.1,subject105_client3,3,walking,0
5,108,0.1,subject105_client3,4,running,1
5,108,0.1,subject105_client3,5,cycling,2
5,108,0.1,subject105_client3,6,Nordic walking,56
5,108,0.1,subject105_client3,7,ascending stairs,102
5,108,0.1,subject105_client3,8,descending stairs,92
5,108,0.1,subject105_client3,9,vacuum cleaning,0
5,108,0.1,subject105_client3,10,ironing,2
5,108,0.1,subject105_client3,11,rope jumping,13
5,108,0.1,subject106_client0,0,lying,168
5,108,0.1,subject106_client0,1,sitting,0
5,108,0.1,subject106_client0,2,standing,0
5,108,0.1,subject106_client0,3,walking,0
5,108,0.1,subject106_client0,4,running,0
5,108,0.1,subject106_client0,5,cycling,0
5,108,0.1,subject106_client0,6,Nordic walking,207
5,108,0.1,subject106_client0,7,ascending stairs,7
5,108,0.1,subject106_client0,8,descending stairs,0
5,108,0.1,subject106_client0,9,vacuum cleaning,0
5,108,0.1,subject106_client0,10,ironing,0
5,108,0.1,subject106_client0,11,rope jumping,0
5,108,0.1,subject106_client1,0,lying,0
5,108,0.1,subject106_client1,1,sitting,0
5,108,0.1,subject106_client1,2,standing,1
5,108,0.1,subject106_client1,3,walking,0
5,108,0.1,subject106_client1,4,running,5
5,108,0.1,subject106_client1,5,cycling,159
5,108,0.1,subject106_client1,6,Nordic walking,0
5,108,0.1,subject106_client1,7,ascending stairs,11
5,108,0.1,subject106_client1,8,descending stairs,0
5,108,0.1,subject106_client1,9,vacuum cleaning,0
5,108,0.1,subject106_client1,10,ironing,0
5,108,0.1,subject106_client1,11,rope jumping,0
5,108,0.1,subject106_client2,0,lying,12
5,108,0.1,subject106_client2,1,sitting,6
5,108,0.1,subject106_client2,2,standing,187
5,108,0.1,subject106_client2,3,walking,0
5,108,0.1,subject106_client2,4,running,171
5,108,0.1,subject106_client2,5,cycling,0
5,108,0.1,subject106_client2,6,Nordic walking,0
5,108,0.1,subject106_client2,7,ascending stairs,0
5,108,0.1,subject106_client2,8,descending stairs,85
5,108,0.1,subject106_client2,9,vacuum cleaning,0
5,108,0.1,subject106_client2,10,ironing,0
5,108,0.1,subject106_client2,11,rope jumping,0
5,108,0.1,subject106_client3,0,lying,0
5,108,0.1,subject106_client3,1,sitting,172
5,108,0.1,subject106_client3,2,standing,0
5,108,0.1,subject106_client3,3,walking,199
5,108,0.1,subject106_client3,4,running,0
5,108,0.1,subject106_client3,5,cycling,0
5,108,0.1,subject106_client3,6,Nordic walking,0
5,108,0.1,subject106_client3,7,ascending stairs,81
5,108,0.1,subject106_client3,8,descending stairs,0
5,108,0.1,subject106_client3,9,vacuum cleaning,163
5,108,0.1,subject106_client3,10,ironing,292
5,108,0.1,subject106_client3,11,rope jumping,1
5,108,0.1,subject107_client0,0,lying,0
5,108,0.1,subject107_client0,1,sitting,0
5,108,0.1,subject107_client0,2,standing,0
5,108,0.1,subject107_client0,3,walking,0
5,108,0.1,subject107_client0,4,running,0
5,108,0.1,subject107_client0,5,cycling,0
5,108,0.1,subject107_client0,6,Nordic walking,82
5,108,0.1,subject107_client0,7,ascending stairs,133
5,108,0.1,subject107_client0,8,descending stairs,1
5,108,0.1,subject107_client0,9,vacuum cleaning,1
5,108,0.1,subject107_client0,10,ironing,0
5,108,0.1,subject107_client0,11,rope jumping,0
5,108,0.1,subject107_client1,0,lying,14
5,108,0.1,subject107_client1,1,sitting,0
5,108,0.1,subject107_client1,2,standing,129
5,108,0.1,subject107_client1,3,walking,0
5,108,0.1,subject107_client1,4,running,2
5,108,0.1,subject107_client1,5,cycling,173
5,108,0.1,subject107_client1,6,Nordic walking,0
5,108,0.1,subject107_client1,7,ascending stairs,0
5,108,0.1,subject107_client1,8,descending stairs,0
5,108,0.1,subject107_client1,9,vacuum cleaning,3
5,108,0.1,subject107_client1,10,ironing,0
5,108,0.1,subject107_client1,11,rope jumping,0
5,108,0.1,subject107_client2,0,lying,0
5,108,0.1,subject107_client2,1,sitting,81
5,108,0.1,subject107_client2,2,standing,70
5,108,0.1,subject107_client2,3,walking,0
5,108,0.1,subject107_client2,4,running,24
5,108,0.1,subject107_client2,5,cycling,2
5,108,0.1,subject107_client2,6,Nordic walking,15
5,108,0.1,subject107_client2,7,ascending stairs,0
5,108,0.1,subject107_client2,8,descending stairs,5
5,108,0.1,subject107_client2,9,vacuum cleaning,11
5,108,0.1,subject107_client2,10,ironing,216
5,108,0.1,subject107_client2,11,rope jumping,0
5,108,0.1,subject107_client3,0,lying,184
5,108,0.1,subject107_client3,1,sitting,12
5,108,0.1,subject107_client3,2,standing,0
5,108,0.1,subject107_client3,3,walking,262
5,108,0.1,subject107_client3,4,running,0
5,108,0.1,subject107_client3,5,cycling,0
5,108,0.1,subject107_client3,6,Nordic walking,124
5,108,0.1,subject107_client3,7,ascending stairs,1
5,108,0.1,subject107_client3,8,descending stairs,80
5,108,0.1,subject107_client3,9,vacuum cleaning,149
5,108,0.1,subject107_client3,10,ironing,12
5,108,0.1,subject107_client3,11,rope jumping,0
